id,name,address,phone,dob
2528,Dakota Meyer,"1163 Weir Crescent, Toronto ON M1E 3T8",2264869046,1960-04-11
1194,Michael Cuevas,"2424 Heritage Drive, Calgary AB T2V 2W2",2898166198,1961-11-21
1295,Russell Henderson,"2312 40th Street, Calgary AB T2C 2P3",5146755676,1962-03-07
2900,Danielle Hall,"3761 Venture Place, Slave Lake AB T0G 2A2",5143214954,1964-06-03
2936,Bill Krause,"1425 Speers Road, Maple ON L6A 1G5",6479976901,1972-11-13
2463,Mark Guzman,"1011 Tolmie St, Vancouver BC V6R 4C5",7053969059,1973-10-21
2809,Sarah Reyes," 2242 Carlson Road, Prince George BC  V2L 5E5",6476868641,1974-01-24
1773,Eric Rosales,"4046 40th Street, Calgary AB T2M 0G6",8193226820,1975-08-21
2580,Bruce Carpenter,"1377 Glover Road, Fort Langley BC V3A 6X5",5198562701,1979-01-07
1585,Lisa Vance,"2304 Fallon Drive, Tiverton ON N0G 2T0",5194455363,1980-05-08
2773,Catherine Daniel,"316 Bay Street, Toronto ON M5J 2R8",4508873966,1982-03-07
1576,Allison Chang,"2531 King George Hwy, Surrey BC V3W 4E3",4508209781,1982-06-02
2651,Jacob Larson,"699 Nelson Street, Hudson ON P0V 1X0",9022551229,1990-05-10
1191,Katie Williams,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",4162444117,1991-03-29
1104,Stephen Yoder,"3385 40th Street, Calgary AB T2K 0P7",8197089939,1995-05-06
2600,Mary Dawson,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",9023895460,1996-12-07
2638,Samantha Sparks,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",5196494927,1999-04-06
1505,Bradley Gibson,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",4039167483,1999-08-06
2611,Stephanie Parker,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",6473465236,2000-02-05
2277,Kerry Hale,"559 rue Fournier, St Jerome QC J7Z 4V1",5873074098,2001-01-09
2587,John Church,"1152 rue Levy, Montreal QC H3C 5K4",6045135163,1951-05-15
2193,Dr. Fred Ray DVM,"2125 Parkdale Ave, Brockville ON K6V 4X4",3068546090,1951-06-24
1609,Linda Fox,"833 Nelson Street, Nobel QC P0G 1G0",7057321834,1952-08-07
2949,Anthony Jones,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",9059805148,1954-07-06
1099,Debra Collins,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",3066596982,1957-12-04
2658,George Bishop,"3504 Rose Street, Regina SK S4P 3Y2",6134388520,1958-04-08
1408,James Miller,"635 Lynden Road, Orono ON L0B 1M0",6046716634,1959-12-04
1733,Edward Hernandez,"3803 Gateway Blvd, Edmonton AB T6H 1J5",2503815744,1965-05-06
1979,Brianna Allen,"4588 Merivale Road, Stittsville ON K2S 1B9",6134831820,1967-03-13
1727,Christine Whitney,"3723 Robsonn St, Vancouver BC V6B 3K9",2043017846,1967-06-09
1785,Sarah Ortiz,"1818 Main St, Black Lake QC S0J 0H0",6043195220,1970-03-07
2382,Bobby Moss,"391 rue Saint-Édouard, Trois Rivieres QC G9A 5S8",5192188523,1974-07-18
1279,Karen Sparks,"2169 St. Paul Street, St Catharines ON L2S 2K4",7803443494,1977-09-17
1089,Christopher Smith,"391 St. John Street, Viscount SK S4P 3Y2",2508167662,1986-12-08
1969,Jennifer Jones,"4637 Fallon Drive, Chesley ON N0G 1L0",5195236238,1987-10-02
2326,Joseph Moon,"3970 Bloor Street, Ardrossan AB T0B 0E0",6043268541,1989-03-09
1032,Richard Rivera," 2325 Lock Street, Galt ON N1R 3Y8",7805486227,1990-01-25
1635,Angela Moss,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",4504514395,1991-08-21
2978,Katherine Russo,"969 Brand Road, Saskatoon SK S7K 1W8",4319447937,1993-12-25
2929,Jon Davidson,"4369 Wallbridge Loyalist Rd, Belleville ON K8N 1L9",6475293402,1996-12-20
2310,Christine Hurley,"2353 rue des Églises Est, Rochebaucourt QC J0Y 2J0",5147722115,1997-08-10
2395,Ronald Crawford,"2893 Runnymede Rd, Toronto ON M6S 2Z7",6049425772,1999-04-06
1033,James Williams,"4862 Reserve St, Cambray ON K0M 1E0",5195956815,2000-06-16
1967,Michelle Calderon,"4573 Tycos Dr, Toronto ON M5T 1T4",7809916101,2001-02-13
1538,Jeremy Daniel,0,5149576076,2003-04-09
1496,Keith Mitchell,"2019 90th Avenue, Delia AB T0J 0W0",7055458395,1974-07-18
1514,Dennis Thomas,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",5878996254,1977-09-17
2761,Paul Alvarez,"557 rue Saint-Antoine, Granby QC J2H 2H5",4184759446,1986-12-08
1290,Kimberly Bush,"1617 Main St, Manor SK S0C 1R0",7056612925,1987-10-02
1215,Michael Wise,"752 Tanner Street, Vancouver BC V5R 2T4",4389376479,1989-03-09
1134,Jessica Gallegos,"2353 rue des Églises Est, Rochebaucourt QC J0Y 2J0",6045547870,1990-01-25
1991,Scott Frost,"559 rue Fournier, St Jerome QC J7Z 4V1",5812598566,1991-08-21
2033,David Dunlap,"1306 Merivale Road, Kanata ON K2K 1L9",8078798653,1993-12-25
1311,Kelli Clark DDS,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",2894211160,1996-12-20
1896,Brian Jacobs,"86 Eglinton Avenue, Toronto ON M4P 1A6",4038071505,1997-08-10
1861,Thomas Parker,"1011 Tolmie St, Vancouver BC V6R 4C5",6134011511,1974-07-18
1484,Frank Ho,"2676 Dufferin Street, Toronto ON M6H 4B6",7782769255,1977-09-17
2374,Charles Walters,"2019 90th Avenue, Delia AB T0J 0W0",7786548960,1986-12-08
1000,Raymond Graham,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",3069454602,1987-10-02
2501,Rachel Mcmahon,"169 rue des Églises Est, Malartic QC J0Y 1Z0",4037264981,1989-03-09
1759,Ricky Thomas,"3973 Brand Road, Saskatoon SK S7K 1W8",7788922228,1990-01-25
2214,Carl Ramos,"4369 Wallbridge Loyalist Rd, Belleville ON K8N 1L9",7807208738,1991-08-21
2939,Katherine Buck,"173 Heritage Drive, Calgary AB T2V 2W2",4504386117,1993-12-25
1817,Christina Carpenter,"316 Bay Street, Toronto ON M5J 2R8",7788128451,1996-12-20
1199,Adriana Brown,"1807 Albert Street,  Herbert SK S4P 3Y2",3062941489,1997-08-10
2780,Charles Johnson,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",2046622060,1999-04-06
2983,Samantha House,"4798 René-Lévesque Blvd, Montreal QC H3B 4W8",6044368789,2000-06-16
1167,Stephen Beltran,"2125 Parkdale Ave, Brockville ON K6V 4X4",4182713129,2001-02-13
2018,David Moore,"2764 rue des Érables, Clermont QC G4A 1J8",2506072679,1952-02-16
1198,Jose Perry,"2681 St-Jerome Street, St Jerome QC S4P 3Y2",5064761481,1953-12-31
1772,Lorraine Chase,"2667 rue des Églises Est, Lavenir QC J0C 1B0",9023965291,1955-05-02
1115,Jody Smith,"818 Thurston Dr, Orleans ON  K1C 1T1",4164973583,1955-06-19
2628,Haley Baker,"1377 Glover Road, Fort Langley BC V3A 6X5",4388315767,1955-09-03
1899,Richard Garcia DVM,"2312 40th Street, Calgary AB T2C 2P3",8672669952,1955-12-29
1983,Pamela Berry,"615 90th Avenue, Schuler AB T0J 3B0",8192132681,1957-01-05
1547,Lucas Thompson,"3970 Bloor Street, Ardrossan AB T0B 0E0",5148238462,1959-12-25
2135,Craig Brown,"1415 40th Street, Calgary AB T2P 4L4",7053984180,1961-12-02
2753,Rachel Rush,"3572 Bloor Street, Vegreville AB T0B 4L0",9023704485,1966-05-19
1682,Sarah Ellis,"291 Speers Road, Oakville ON L6H 3H5",3064329370,1968-01-05
1908,Margaret Mayer,"2424 Heritage Drive, Calgary AB T2V 2W2",5879296799,1968-03-22
1228,Jessica Stewart,"622 Nelson Street, Big Trout Lake ON P0V 1G0",3068857937,1972-03-29
2822,Norma Kelly,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",2267898420,1973-04-30
1417,Thomas Mathews,"3611 Brew Creek Rd, Vananda BC V0N 3K0",3066293174,1974-03-26
1128,Tony Fernandez,"3761 Venture Place, Slave Lake AB T0G 2A2",4506193251,1976-08-09
1789,Christian Ayers,"3385 40th Street, Calgary AB T2K 0P7",9023673424,1977-04-10
2937,Casey Wells,"3145 Richford Road, Napierville QC J0J 1L0",8195348729,1978-07-06
1413,Jared Cook,"4058 49th Avenue, Qikiqtarjuaq NU X0A 0B0",7096303341,1979-01-22
1458,Nicholas Gross,"1914 Parkdale Ave, Cornwall ON K6J 3P7",4038433925,1990-05-05
1752,Thomas Hill,"2421 Yonge Street, Toronto ON M4W 1J7",6048859698,1992-10-14
2096,Rebecca Clark,"4065 Eglinton Avenue, Tornoto ON M4P 16A",9022093869,1995-03-02
1326,Charles Wright,"3504 Rose Street, Regina SK S4P 3Y2",9054508170,1997-08-06
1449,Teresa Schultz,"2893 137th Avenue, Edmonton AB T5M 3K3",4184473420,1998-09-13
1870,Scott Cole,"2333 Ontario St, St Catharines ON L2N 1S8",7053975996,1999-07-24
1014,Karen Aguirre,"3594 Reserve St, Frankford ON K0K 2C0",4184244965,1951-02-05
1133,Patrick Henderson,"3723 Robsonn St, Vancouver BC V6B 3K9",3064497207,1952-02-10
1566,Gregory Day,"1423 rue Levy, Montreal QC H3C 5K4",6043429840,1956-03-11
2023,Maria Brown,"2092 Nelson Street, Pass Lake ON P0T 2M0",8194023642,1957-06-16
1629,Paula Klein,"1942 Victoria Park Ave, Toronto ON M2J 3T7",6049241476,1957-08-06
1455,Cory Mayer,"2249 René-Lévesque Blvd, Montreal QC H3B 4W8",6132784542,1962-10-13
2708,Paula Miller,"3806 Fallon Drive, Durham ON N0G 1R0",9023195136,1968-07-13
1675,Caleb Thomas,"148 Pape Ave, Toronto ON M4E 2V5",9025534660,1969-10-29
2990,Ross Smith,"1682 MacLaren Street, Ottawa ON K1P 5M7",2897606609,1970-03-09
2650,Victor Scott Jr.,"4559 Riedel Street, Fort Mcmurray AB T9H 3J9",8199296170,1972-05-15
2867,Sabrina Cox," 2325 Lock Street, Galt ON N1R 3Y8",8198572222,1973-04-19
1068,Jennifer Wade,"2169 St. Paul Street, St Catharines ON L2S 2K4",7059276360,1975-09-02
2572,Frank Rice,"1260 Bay Street, Toronto ON M5J 2R8",9055771409,1976-10-18
1938,Jeffrey Logan,"391 rue Saint-Édouard, Trois Rivieres QC G9A 5S8",6137298448,1980-03-24
2416,Tara Thomas,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",9023949867,1981-11-27
1962,Matthew Arroyo,"2304 Fallon Drive, Tiverton ON N0G 2T0",8193736270,1983-08-05
1632,Michael Fuentes,"4588 Merivale Road, Stittsville ON K2S 1B9",9056608770,1984-02-09
2267,Leslie Miller,"1425 Speers Road, Maple ON L6A 1G5",9025289535,1987-03-17
2159,Jessica Marshall,"969 Brand Road, Saskatoon SK S7K 1W8",8676692939,1990-06-30
2814,Sharon Reed,"4046 40th Street, Calgary AB T2M 0G6",6048009098,1993-08-07
1555,James Reyes,"2638 Heatherleigh, Cooksville ON L5A 1V9",5149769185,1993-12-06
1119,Robert Mccoy,"1507 St. John Street, Beechy SK S4P 3Y2",6137157282,1994-07-11
1993,Tracey Phillips,"1519 René-Lévesque Blvd, Montreal QC H3B 4W8",4182445305,1998-01-19
2760,Brandi Clark,"1536 Blanshard, Victoria BC V8W 2H9",7782236346,2003-05-26
2583,Daniel Pitts,"4573 Tycos Dr, Toronto ON M5T 1T4",6049166219,2004-10-17
2247,Bryan Ryan,"2958 Beaver Creek, Thornhill ON L4J 1W2",7097711447,1949-04-14
2449,Laura Casey,"3941 Danforth Avenue,  Toronto ON M4K 1A6",5142061328,1949-07-11
2140,Jeffrey Moore,"1012 90th Avenue, Brooks AB T0J 0J0",4168451644,1951-06-08
2163,Mia Moore,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",6042375222,1951-12-02
2980,Sonia Gilmore,"2051 Birkett Lane, Brantford ON N3T 2Z8",7788953365,1960-06-13
2953,Anthony Smith,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",5819828502,1961-10-16
1270,Ashley Harper,"4637 Fallon Drive, Chesley ON N0G 1L0",7052165002,1963-02-18
1511,Jerry Day,"3803 Gateway Blvd, Edmonton AB T6H 1J5",4508078328,1969-02-26
2259,Julia Moran,"391 St. John Street, Viscount SK S4P 3Y2",4387929050,1974-12-18
2925,Manuel Walter,"1152 rue Levy, Montreal QC H3C 5K4",5877025422,1975-05-23
2884,Marissa Jimenez,"4862 Reserve St, Cambray ON K0M 1E0",6044947908,1977-10-11
2697,Laurie Harris,"2229 Lockhart Drive, Barrie ON L4M 3B1",4503591789,1978-12-17
1092,Nicholas Henson,"4511 Main St,  Theodore SK S0A 4C0",8195947931,1980-04-17
1662,Marvin Williams,"2124 Adelaide St, Toronto ON M5H 1P6",2893666134,1980-09-17
1190,Katherine Cole,"4394 Islington Ave,  Toronto ON M9V 2X5",9058707011,1980-10-18
2603,Jennifer Tyler,"796 avenue Royale, Quebec QC G1P 4R5",5065765795,1981-12-21
2820,Rebecca Campbell,"2422 Central Pkwy, Mississauga ON L5L 5S1",5142718796,1982-06-14
2065,Catherine Gay,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",2894814266,1984-06-27
2741,Rhonda Boyd,"1818 Main St, Black Lake QC S0J 0H0",8194966861,1987-08-16
2835,Nicholas Ellison,"699 Nelson Street, Hudson ON P0V 1X0",6472148534,1988-06-10
1712,Isaiah Kramer,"1163 Weir Crescent, Toronto ON M1E 3T8",7806453579,1991-01-25
1391,Sarah Gonzalez,"833 Nelson Street, Nobel QC P0G 1G0",4189297863,1995-01-04
1252,Theresa Gilbert,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",7094965328,1996-03-08
2549,Andres Matthews,"4313 Granville St,  Halifax NS B3K 5L2",9057454619,1999-10-02
1721,Gina Blair,"2893 Runnymede Rd, Toronto ON M6S 2Z7",4167214856,2000-02-16
2441,Timothy Johnson,"2531 King George Hwy, Surrey BC V3W 4E3",3065071132,1949-10-30
1166,Veronica Brown,"3229 Fallon Drive, Dungannon ON N0M 1R0",2047343974,1955-04-11
2391,Matthew Evans," 2242 Carlson Road, Prince George BC  V2L 5E5",5198698513,1956-12-17
1049,Kimberly Pitts," 2546 Fallon Drive, Bayfield ON N0M 1G0",5144873913,1959-11-13
2776,Gregory Suarez,"4096 rue Ellice, Joliette QC J6E 3E8",2504163166,1960-02-18
1475,Ryan Martin,"813 Blanshard, Victoria BC V8W 2H9",2899945841,1967-03-17
1015,Anthony Wilson,"4596 Duke Street, Montreal QC H3C 5K4",4187996296,1967-04-08
1010,Alexis Park,"3705 Nelson Street, Delvin ON POW 1C0",6046731788,1972-11-12
2690,Richard Murray,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",5797873689,1975-12-30
2294,Thomas Bell,"1145 Montreal Road, Ottawa ON K1L 6C7",9057336709,1980-05-22
1438,Fred Dean,"635 Lynden Road, Orono ON L0B 1M0",7056088736,1981-04-08
1960,Gregory Roberts,"1145 Montreal Road, Ottawa ON K1L 6C7",2509335998,1981-09-09
2616,Travis Reid,"4511 Main St,  Theodore SK S0A 4C0",5877324919,1986-05-08
1665,Thomas Wong,"4313 Granville St,  Halifax NS B3K 5L2",7802621208,1987-03-19
1025,Dylan Spencer,"4065 Eglinton Avenue, Tornoto ON M4P 16A",6475007102,1989-01-01
2640,Samantha Wilson,"4588 Merivale Road, Stittsville ON K2S 1B9",5816013920,1990-10-28
2174,Mrs. Julie Peterson,"622 Nelson Street, Big Trout Lake ON P0V 1G0",4506646283,1990-12-12
1879,Kara Fisher,"1519 René-Lévesque Blvd, Montreal QC H3B 4W8",4183829712,1991-09-29
1461,Meagan Adams,"1377 Glover Road, Fort Langley BC V3A 6X5",7096809124,1992-06-18
2975,Melissa Lozano,"2638 Heatherleigh, Cooksville ON L5A 1V9",3067703511,1992-07-16
1946,Christopher Turner,"391 rue Saint-Édouard, Trois Rivieres QC G9A 5S8",2508489757,1993-05-08
2777,Brandy Morgan,"3806 Fallon Drive, Durham ON N0G 1R0",7802183376,1996-06-27
2303,Robin Stevens,"1152 rue Levy, Montreal QC H3C 5K4",7806417261,1996-11-05
1913,Daniel Mills,"391 St. John Street, Viscount SK S4P 3Y2",6135912843,1998-09-17
1906,Jonathan Gardner,"813 Blanshard, Victoria BC V8W 2H9",5817272217,2002-03-07
2541,Jennifer Edwards,"969 Brand Road, Saskatoon SK S7K 1W8",6135607442,1953-09-12
2782,Patrick Gould,"4394 Islington Ave,  Toronto ON M9V 2X5",4508138845,1961-09-10
2705,Ryan Lewis,"4637 Fallon Drive, Chesley ON N0G 1L0",6399998397,1962-01-17
1501,Heidi Potts,"1942 Victoria Park Ave, Toronto ON M2J 3T7",6137916050,1965-04-20
1293,Rhonda Henderson,"4369 Wallbridge Loyalist Rd, Belleville ON K8N 1L9",2049387983,1966-01-10
2176,Logan Allen,"4559 Riedel Street, Fort Mcmurray AB T9H 3J9",6046566454,1969-03-02
1768,Dennis Potter,"2312 40th Street, Calgary AB T2C 2P3",6043939884,1970-02-08
2263,Thomas Edwards,"2639 Sherbrooke Ouest, Montreal QC H4A 1H3",2264209525,1971-05-28
1307,Cynthia Yang,"4058 49th Avenue, Qikiqtarjuaq NU X0A 0B0",5798814331,1973-04-14
2228,Colleen Wilson,"2536 Sherbrooke Ouest, Montreal QC H4A 1H3",7052714247,1975-06-13
2624,Andre Shepherd,"4096 rue Ellice, Joliette QC J6E 3E8",4169829339,1976-03-02
2665,Denise Clark,"3145 Richford Road, Napierville QC J0J 1L0",7057785958,1976-03-26
1822,Paul Harris,"291 Speers Road, Oakville ON L6H 3H5",9027773231,1981-11-08
1479,Julian Hernandez,"2249 René-Lévesque Blvd, Montreal QC H3B 4W8",4166945326,1984-10-23
1316,Ryan Sullivan,"2422 Central Pkwy, Mississauga ON L5L 5S1",5142944410,1988-08-26
1521,Brian Harris,"615 90th Avenue, Schuler AB T0J 3B0",6136525374,1991-04-23
2798,James Williams,"1415 40th Street, Calgary AB T2P 4L4",4037515701,1991-10-15
2223,Thomas Jennings,"2304 Fallon Drive, Tiverton ON N0G 2T0",5872411042,1994-05-11
2394,Walter Clay,"3761 Venture Place, Slave Lake AB T0G 2A2",7784638410,1994-07-03
2948,Jamie Valdez,"2650 St Jean Baptiste St, St Magloire QC G0R 3M0",6045895999,1997-05-14
2119,Kenneth Miller,"4862 Reserve St, Cambray ON K0M 1E0",2042481762,1998-06-01
2920,Toni Cooley,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",9027499835,1998-10-19
2696,Edward Jones,"1260 Bay Street, Toronto ON M5J 2R8",8197277746,2001-06-11
1322,John Webb,"173 Heritage Drive, Calgary AB T2V 2W2",2269909772,2002-03-26
1533,Corey Garza,"2051 Birkett Lane, Brantford ON N3T 2Z8",9025606161,2003-12-15
1658,Rachel Anderson MD,"3385 40th Street, Calgary AB T2K 0P7",9059251204,1964-04-09
2318,Jean Vargas,"1423 rue Levy, Montreal QC H3C 5K4",4168635046,1964-05-20
1808,April Williams,"2893 Runnymede Rd, Toronto ON M6S 2Z7",9052799499,1965-02-10
2177,Daniel Todd,"4573 Tycos Dr, Toronto ON M5T 1T4",7802741021,1967-03-29
2423,Alyssa Lopez,"635 Lynden Road, Orono ON L0B 1M0",7805835127,1970-02-26
1349,Casey Williams,"3941 Danforth Avenue,  Toronto ON M4K 1A6",4186662837,1970-05-11
1648,Katie Li MD,"4964 Blind Bay Road, Salmon Arm BC V0E 2T0",8197421007,1971-02-26
2056,Patricia Miles,"169 rue des Églises Est, Malartic QC J0Y 1Z0",5145839718,1975-03-06
2425,Amber Armstrong,"2421 Yonge Street, Toronto ON M4W 1J7",4033918536,1976-09-16
1078,Carol Herrera," 2242 Carlson Road, Prince George BC  V2L 5E5",6044191881,1978-10-05
2931,Brooke Cannon," 2546 Fallon Drive, Bayfield ON N0M 1G0",4503514841,1980-05-08
2899,Gabriella Robinson,"1306 Merivale Road, Kanata ON K2K 1L9",7052089876,1980-07-09
2815,Jessica Fowler,"4798 René-Lévesque Blvd, Montreal QC H3B 4W8",9053914430,1980-09-15
2526,Ashley Evans DDS,"2958 Beaver Creek, Thornhill ON L4J 1W2",6048473835,1981-05-15
2045,Karen Scott,"818 Thurston Dr, Orleans ON  K1C 1T1",2266725307,1981-09-28
2351,Kimberly Turner,"1536 Blanshard, Victoria BC V8W 2H9",2507564189,1983-12-07
1988,Tracy Acosta,"148 Pape Ave, Toronto ON M4E 2V5",9057541477,1984-04-09
1671,Jackie Williams,"1682 MacLaren Street, Ottawa ON K1P 5M7",2502428620,1985-10-24
2805,Gregory Richardson,"752 Tanner Street, Vancouver BC V5R 2T4",5192663298,1985-11-27
2636,Antonio Tapia,"1011 Tolmie St, Vancouver BC V6R 4C5",4032579121,1987-07-17
1072,Alexander Crawford,"2124 Adelaide St, Toronto ON M5H 1P6",5064407629,1988-04-11
2503,Brooke Ramos,"1818 Main St, Black Lake QC S0J 0H0",6042939717,1989-02-07
1971,Jamie Brewer,"2764 rue des Érables, Clermont QC G4A 1J8",4189385655,1991-06-06
1587,Kelly Dixon,"3572 Bloor Street, Vegreville AB T0B 4L0",3065176625,1993-05-25
1750,Charles Watson,"497 Bellwood Acres Rd, Huntsville ON P0A 1K0",6048521940,1996-08-29
1318,Victoria Richardson,"3803 Gateway Blvd, Edmonton AB T6H 1J5",5144195396,1961-10-16
2158,Richard Vasquez,"4078 Riedel Street, Fort Mcmurray AB T9H 3J9",2264777692,1964-04-08
2474,Alexander Henry,"2092 Nelson Street, Pass Lake ON P0T 2M0",8199155626,1964-05-29
1650,George King,"2169 St. Paul Street, St Catharines ON L2S 2K4",2043386170,1966-06-17
1502,Michael Mullen,"2893 137th Avenue, Edmonton AB T5M 3K3",6139166924,1966-10-24
2285,Courtney Ryan,"699 Nelson Street, Hudson ON P0V 1X0",7808409128,1969-03-05
2774,Brian Jackson,"796 avenue Royale, Quebec QC G1P 4R5",2049239254,1971-08-23
2024,Mr. Frank Nelson,"2290 rue de la Gauchetière, Montreal QC H3B 2M3",6042539852,1976-09-20
1100,Aimee Lloyd,"51 rue St-Henri, Ville Le Gardeur QC J5Z 1R6",2044911906,1977-09-06
2677,Mark Martinez,"2125 Parkdale Ave, Brockville ON K6V 4X4",3069624855,1977-09-19
1161,Sarah Lucas,"4046 40th Street, Calgary AB T2M 0G6",7804604814,1978-07-13
2288,Jacob Pham,"3973 Brand Road, Saskatoon SK S7K 1W8",7807585742,1978-12-25
1327,Amanda Grant,"2676 Dufferin Street, Toronto ON M6H 4B6",7787758780,1981-12-16
1358,Christopher Gibbs,"3723 Robsonn St, Vancouver BC V6B 3K9",4503592445,1983-06-22
2041,Alexander Sanchez,"3594 Reserve St, Frankford ON K0K 2C0",7059724821,1987-12-11
1261,James Williams,"4991 Bayfield St, Richmond Hill ON L4C 3Y2",7054652901,1988-05-27
1921,Tiffany Clark,"557 rue Saint-Antoine, Granby QC J2H 2H5",8075944968,1988-07-11
2401,Mallory Malone,"316 Bay Street, Toronto ON M5J 2R8",5199099275,1988-12-16
2092,Amber Raymond,"3229 Fallon Drive, Dungannon ON N0M 1R0",6135609891,1989-04-24
2115,Darrell Mendez,"3504 Rose Street, Regina SK S4P 3Y2",8197759764,1989-06-06
2525,Patrick Smith,"2353 rue des Églises Est, Rochebaucourt QC J0Y 2J0",4163736743,1991-07-03
1481,Jennifer Parsons,"3970 Bloor Street, Ardrossan AB T0B 0E0",8197224402,1991-12-19
1676,Justin Lyons,"1914 Parkdale Ave, Cornwall ON K6J 3P7",2507825966,1992-02-06
1719,Mackenzie Lambert,"559 rue Fournier, St Jerome QC J7Z 4V1",9057827160,1992-08-24
1222,Margaret Young,"1425 Speers Road, Maple ON L6A 1G5",4182968743,1993-12-31
2221,Cody Wall,"3611 Brew Creek Rd, Vananda BC V0N 3K0",7785536052,1960-10-06
2187,Mrs. Leslie Hart,"2531 King George Hwy, Surrey BC V3W 4E3",6133832472,1961-08-31
2742,Kelly White,"2424 Heritage Drive, Calgary AB T2V 2W2",6047121919,1963-04-04
1007,Dwayne Ramirez,"833 Nelson Street, Nobel QC P0G 1G0",2044866199,1965-09-17
2894,Eric Hampton,"2681 St-Jerome Street, St Jerome QC S4P 3Y2",8673338517,1967-11-23
1271,Victoria Becker," 2325 Lock Street, Galt ON N1R 3Y8",7782008859,1968-11-21
1963,Rachel Harper,"3705 Nelson Street, Delvin ON POW 1C0",2503027672,1970-05-06
2545,Robert Scott,"4596 Duke Street, Montreal QC H3C 5K4",8197326048,1970-09-17
1754,Lisa Wilson,"1507 St. John Street, Beechy SK S4P 3Y2",3064397236,1971-04-06
2072,Christopher Evans,"86 Eglinton Avenue, Toronto ON M4P 1A6",2503263361,1972-06-14
2058,Valerie Adams,"2019 90th Avenue, Delia AB T0J 0W0",5196828238,1972-12-11
2390,Donna Gay,"1012 90th Avenue, Brooks AB T0J 0J0",7092768257,1975-05-01
1075,Jamie Moss,"2229 Lockhart Drive, Barrie ON L4M 3B1",4507155002,1976-12-10
1471,Jeffrey Duncan,"1163 Weir Crescent, Toronto ON M1E 3T8",5878317440,1977-04-20
2531,Betty Lopez DDS,"4896 Whitmore Road,  Fort Erie ON L0L 0L0",5813297843,1977-07-19
1716,Danielle Butler,"1617 Main St, Manor SK S0C 1R0",4033247687,1978-03-29
2184,James Rivas,"2667 rue des Églises Est, Lavenir QC J0C 1B0",6137756460,1984-04-09
1877,David Ruiz,"2333 Ontario St, St Catharines ON L2N 1S8",4037219288,1985-08-14
